,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1,-0.01896606265205492,-0.2803516664789176,0.7437543901693893,-0.1404015338461744,0.04851140911334233,0.0783428436203415,0.2967172728443716,-0.060475089188755105,0.13960463064157635,-0.012151133937290788,-0.2643861321908041,0.8530028227753588,0.7244810788102247,-0.014984363994727752,0.37424962185577565,0.543799822958275,0.6560486496504868,0.18555387805151902,0.056778256256782414,0.04784621633948644,0.09109746002624425,0.542991825843935,-0.2784854447735158,-0.44689138366560904,0.7428374920311303,0.47065649151662947,0.7856297074658785,-0.30497258794922294,0.1116402133201895,0.21789889390379566,-0.693516651756684,0.8552949489329025,0.150716944495671,-0.21252838532052806,-0.015145110617369792,-0.012309953606204767,0.2014044456838625,0.13032068578300252,-0.12353324243354172,0.3700800719882502,0.14110186666500757,-0.1878022003270328,-0.15453330320457173,0.006682013496563017,0.5044944296125322,0.2117780684987569,0.11254862606854925,0.4306257572527552,0.11636409784982517,0.7966542979240803
2,-0.03984300400539489,0.36886432274644176,-0.1318169190382904,-0.12011234172650592,0.179280294912181,0.44594180530533956,-0.11799209089786043,0.15188561116911595,0.5495791591580657,-0.303431346592628,0.34819681212248094,0.4368983437948283,0.020662657580369972,0.12180574127458109,0.5807382494400436,0.2566285787692588,-0.05588853336950113,0.4927927424159288,0.546517771777116,0.3576047005673328,-0.24990867813623618,-0.11477021372547495,0.18141867619992913,0.20935017160753827,0.3925981394427539,0.43277961935105386,0.42070706917010486,0.034598678961272736,0.08854985505394351,-0.14767484101283956,0.3735916646205155,0.07751742548251399,0.4767920531941216,-0.08871008690328577,0.13175764285568556,0.6849870884902964,0.5576074147242932,0.7476585168279349,0.5458797995439589,0.13905786063493897,0.00980785142416184,0.49168959127243994,0.19286730956031028,0.12875207363545324,0.22576077244432383,0.17483377633441927,-0.12777061873475268,-0.1832403412540399,0.6676040288863916,0.36003078301844244
3,0.09243449474512172,0.8128826310687942,-0.331697542725937,-0.13286618349564835,0.10840252526871032,-0.04927025671330683,0.03293663192723017,-0.13034729448923577,0.04627986909344836,0.08325976334420866,0.7252886952627687,0.1920038774480651,0.26644226358043666,0.22074416845016062,0.990378226600147,0.05656193597658856,0.2899833300640535,0.14996469475295154,0.19221548022416762,0.5468184110930194,0.1152572330391461,-0.17876509256389744,0.05447254978450785,-0.3913607761108021,0.3160092087700052,0.59620677402539,0.18595272825839135,0.29694388679695305,0.134914519090284,-0.03281969970733181,-0.05626293356463278,-0.04149692752177702,0.6724389672147555,-0.18992829079416879,0.5630340513603579,0.3658290289038602,0.23064821326274393,-0.07088719947554385,0.3271949315736331,0.4022800269769157,0.39255431174955197,0.11648729791048323,0.47427726298059636,0.7198714958557649,-0.02832894679121117,0.3939455715742087,0.25898524677585166,0.08899591417542577,-0.1288556268132916,0.06638296481276962
4,0.3102861306337643,-0.19005485322120805,0.5408253287070646,0.6249169529487507,-0.12939592058060284,-0.13287961041941157,0.31222377515280497,-0.06324473692208933,0.11578010865111357,0.09226271826609053,0.071972597389423,0.5552662985547421,0.6601785854182123,-0.3628454030612996,0.6142868434335176,0.05548397081917447,0.571674223378893,0.7269840094713382,-0.015991214706088632,0.16972704427497604,0.46172722158184426,0.3414753294452856,-0.1301158842877686,-0.534090219537798,0.3810872600745094,0.6772596421734385,0.5134160409891088,-0.39262973483400615,0.14887713781706757,0.35554298527144673,-0.3599993686931767,0.6854713288464221,0.47866688822375686,-0.07434451038264644,-0.05293210867822208,0.36407343731184943,-0.08400510433395725,0.22856167030958574,0.43251776981861323,0.7952291907274376,0.06325284344496312,-0.14498716070946177,0.01836058009318301,0.2690617673714667,0.2577702617354505,0.15955559057269184,-0.06001849934033654,0.06755416884296975,-0.08453425503343234,0.19904873179701327
5,0.08744609118863478,0.8879323565587047,0.8025472312778115,0.2955311805846891,0.7056586170690096,-0.06570872079316901,0.0019628514302031013,-0.156281391081045,-0.16715072052242436,0.26169941365560334,0.5054552027415052,0.2485351116926374,-0.5303933681228983,0.16060136807103648,0.40140609305164876,0.4530651080867607,0.19915929171314134,0.3244067360920741,0.1795085076714689,-0.20987423778784436,0.6280705449002693,0.17445132655448867,0.26161047733803167,0.14791062657166176,-0.1765515072897616,0.19244192553095263,-0.6727969173157659,0.17603567817337598,-0.4124339304492135,0.1193638191336691,0.22976089039849026,-0.2056333910067481,0.2710281937458421,0.30563506809352003,-0.198037410671534,0.07249747846361862,0.019700102079134127,-0.11996137303446662,-0.26771112506146794,0.318449003681409,0.05465396114303248,0.5428110739308066,-0.3325226281318088,0.20868462706454188,0.17091429481878384,0.45310400701093473,0.3343428036968941,0.2912658997656572,0.39266368956557257,0.1329580479828709
6,-0.33034127130479823,0.35811611672287974,0.9868420232596696,0.41513343204959074,0.42264831307992734,0.21584149984213244,0.07213872369903157,-0.2798454906939473,-0.059168491117120116,-0.03945830147046316,-0.49823179858737543,0.69132919131183,0.7284940203055298,-0.069619972085747,0.45837652290106723,-0.1495588709180714,0.09006968060722115,0.8671359587832249,0.14516697437208304,-0.052497021440786135,-0.13770715642310433,0.7460806484662728,-0.3076504717031312,-0.9197278767015163,0.905217506560262,0.2777830222944727,0.19850644204404536,-0.1342886817539302,-0.27029612144541604,-0.23546750012066195,-0.4901572605865909,0.35785647832197776,0.056152132144871296,-0.02105324576326823,-0.0282397277281545,-0.16476138267735038,0.019849375795720173,-0.1526847881032447,-0.44747442459678993,-0.0547134440630962,0.19270796849451094,-0.2512538248214156,-0.5492805746285141,-0.06740034621095622,0.03276409603024106,1.0121624822488058,-0.6640340620581364,0.05721290081482731,-0.6217284236326751,0.6145329626875642
7,-0.2895439071859415,0.26690164248849807,0.4800231678567724,0.30605949947015604,0.07464851445583372,0.09865306930156884,0.4476927740061139,0.5708022786362243,0.35489916602132215,-0.05923082974531489,0.46986772826441064,0.20309031458882645,0.5729577888320838,0.07774831813434058,0.5469238706450043,0.15269517499545038,0.4073693080659774,0.3035266010789132,0.180281445488842,-0.13354278254319998,-0.17512058851384738,-0.08499860666880527,-0.05004047414403924,0.45024223058427887,0.5661574598888535,-0.08806583499795563,0.38536740786658724,0.08789474053819267,0.1250468279880442,0.2471124334566326,-0.15533597444126468,0.37826616930562745,0.061449107513194275,0.5332075975314604,0.37016067258144286,-0.07055470119794992,0.08975831828001236,0.08766706243596718,0.12280372358394422,0.23239171702686542,0.13856611471040584,0.19759396648996538,-0.2916211041148288,-0.04898428242592552,0.6696369580422874,0.39399156522561846,0.06159011021119009,-0.07590304748616267,0.5540243623657355,0.31320856779000533
8,0.1713812031329713,0.6995816957354942,0.10070626653587508,0.44524919622811837,0.32512674320295126,0.6747534702282366,0.25736907137478826,-0.5489823894992948,-0.2690542315741781,-0.03844181953658074,0.4335672131114899,-0.369749082735142,0.38732503436915566,-0.1660886555865096,0.2608489246850196,0.04005247213034651,-0.08010722806735214,0.39394070252308183,0.40517961045259165,0.2609252986280285,-0.2747844385342293,-0.08642340367053339,0.16500520181211048,-0.036011969871810684,0.08982408905480568,0.08578810714456384,-0.4678541766735169,0.8645141462922531,-0.20372743510694635,0.11368299644989086,-0.02042595129787127,0.24919287010209176,0.0439436013289382,0.3795651708050906,-0.35634350912993507,-0.38633246383373726,-0.37287211078005367,0.4065766810209792,0.09386455635624599,0.0421898691842686,0.25110903467216084,0.3180114781357996,-0.02646354399487962,-0.12540179209937397,0.04459511341872793,0.38581945768564135,-0.14030010728406223,0.376805942929403,0.19387079409662725,0.3299654391850811
9,0.786861953639126,-0.03921868647705028,-0.06677424068562422,0.41389050531102883,0.0282237595351903,-0.01371281663791225,-0.27790725479223866,0.6115186140412787,0.49625203640753657,0.0970968026639994,0.23343644558508872,0.13396692609827088,0.5165711240465366,0.04256774955032778,0.5431601232112176,0.37757370343242797,0.3811418559936633,-0.08464954034903556,0.045826863634306936,0.03265751218701877,0.4567833707592651,-0.07186526481318976,0.38894448333755643,0.4986469176643596,-0.11481156800178395,0.2732340416403143,0.3691379819161159,0.0017015630295675935,-0.26529552089503433,0.31295008727719775,0.011828988218248468,-0.14061546978294515,0.31847923017378116,-0.2795790691275622,0.07871743149945273,0.43904710428785026,-0.2617063271384199,0.2562188670509804,0.5231127485657756,-0.10231428586011741,-0.308177099083027,0.0369202406989106,0.20181885564344829,0.45044641804546937,0.53530052520064,0.2310971501823366,0.610591960698745,-0.14233718760523045,0.44137363715436595,0.10397120001027799
10,0.39419822682417643,0.2282908844345728,0.4771595950560608,0.1793645222442035,-0.17840347080700358,-0.03506530708283024,0.37675867322335443,0.6377318786116091,0.07925584067222485,0.506292701259968,0.13145906501823817,0.008123430685579495,0.044135257991779635,0.4988245812866641,0.456289379687128,0.04478161882862762,0.5492319610835004,0.737941932553938,0.6859161986290493,-0.3291261762611382,0.05903203103952215,0.26732199370704096,0.3536229648259493,0.2530641888605262,-0.004645682305915577,-0.10967419786878731,0.1739357095224491,0.0531628967675962,0.30662195382599483,-0.14548046621921087,-0.3823844918128233,0.1443531610852996,0.5279405285056792,0.04155075985266171,0.4047130610973533,0.5631441650456724,0.49720993379971756,0.6558383502305528,0.2244506451003466,0.2131909048271743,0.36230665374920523,0.1325484523389441,-0.16145560213578083,0.6012072909223988,0.11389829999204205,0.37761582203842803,0.2197057793764174,0.2901333835410907,0.04277893038930299,0.5711046085567957
